time, inductor_current, output_voltage 
0.001946, 33107401,   180171 
0.001948, 33121320,   178765 
0.001950, 33135253,   177402 
0.001952, 33149199,   176081 
0.001954, 33147439,   174803 
0.001956, 33145691,   173520 
0.001958, 33143956,   172232 
0.001960, 33142234,   170939 
0.001962, 33140525,   169642 
0.001964, 33138829,   168340 
0.001966, 33137146,   167033 
0.001968, 33135476,   165721 
0.001970, 33133819,   164405 
0.001972, 33132175,   163084 
0.001974, 33130545,   161758 
0.001976, 33128928,   160428 
0.001978, 33127324,   159093 
0.001980, 33125733,   157754 
0.001982, 33124156,   156411 
0.001984, 33122592,   155063 
0.001986, 33121042,   153711 
0.001988, 33119505,   152355 
0.001990, 33117982,   150994 
0.001992, 33116472,   149629 
0.001994, 33114976,   148260 
0.001996, 33113494,   146887 
0.001998, 33112025,   145510 
0.002000, 33110570,   144129 
0.002002, 33109129,   142744 
0.002004, 33123422,   141355 
0.002006, 33137729,   140010 
0.002008, 33152049,   138708 
0.002010, 33166382,   137450 
0.002012, 33180728,   136236 
0.002014, 33195086,   135065 
0.002016, 33209456,   133938 
0.002018, 33223837,   132855 
0.002020, 33222509,   131816 
0.002022, 33221191,   130773 
0.002024, 33219883,   129726 
0.002026, 33218586,   128676 
0.002028, 33217299,   127622 
0.002030, 33216023,   126564 
0.002032, 33214758,   125503 
0.002034, 33213503,   124438 
0.002036, 33212259,   123370 
0.002038, 33211025,   122298 
0.002040, 33209802,   121223 
0.002042, 33208590,   120145 
0.002044, 33207389,   119063 
0.002046, 33206199,   117978 
0.002048, 33205019,   116890 
0.002050, 33203850,   115799 
0.002052, 33202692,   114704 
0.002054, 33201545,   113606 
0.002056, 33200409,   112505 
0.002058, 33199284,   111401 
0.002060, 33198170,   110294 
0.002062, 33197067,   109184 
0.002064, 33195975,   108071 
0.002066, 33194894,   106955 
0.002068, 33193825,   105836 
0.002070, 33208487,   104714 
0.002072, 33223160,   103637 
0.002074, 33237844,   102604 
0.002076, 33252538,   101616 
0.002078, 33267242,   100673 
0.002080, 33281955,    99774 
0.002082, 33296677,    98920 
0.002084, 33311408,    98111 
0.002086, 33310427,    97347 
0.002088, 33309454,    96580 
0.002090, 33308488,    95810 
0.002092, 33307530,    95038 
0.002094, 33306580,    94263 
0.002096, 33305637,    93485 
0.002098, 33304702,    92705 
0.002100, 33303775,    91922 
0.002102, 33302856,    91136 
0.002104, 33301945,    90348 
0.002106, 33301042,    89557 
0.002108, 33300146,    88764 
0.002110, 33299258,    87968 
0.002112, 33298378,    87170 
0.002114, 33297506,    86370 
0.002116, 33296642,    85567 
0.002118, 33295786,    84762 
0.002120, 33294938,    83954 
0.002122, 33294098,    83144 
0.002124, 33293267,    82332 
0.002126, 33292444,    81518 
0.002128, 33291629,    80701 
0.002130, 33290822,    79882 
0.002132, 33290023,    79061 
0.002134, 33289232,    78238 
0.002136, 33304170,    77413 
0.002138, 33319116,    76633 
0.002140, 33334070,    75898 
0.002142, 33349031,    75209 
0.002144, 33363999,    74565 
0.002146, 33378973,    73967 
0.002148, 33393953,    73414 
0.002150, 33408939,    72906 
0.002152, 33423930,    72444 
0.002154, 33423205,    72027 
0.002156, 33422485,    71608 
0.002158, 33421769,    71187 
0.002160, 33421057,    70764 
0.002162, 33420349,    70339 
0.002164, 33419645,    69912 
0.002166, 33418946,    69483 
0.002168, 33418251,    69052 
0.002170, 33417560,    68619 
0.002172, 33416874,    68184 
0.002174, 33416192,    67747 
0.002176, 33415514,    67308 
0.002178, 33414841,    66867 
0.002180, 33414172,    66425 
0.002182, 33413508,    65981 
0.002184, 33412848,    65535 
0.002186, 33412193,    65087 
0.002188, 33411542,    64637 
0.002190, 33410895,    64185 
0.002192, 33410253,    63731 
0.002194, 33409616,    63276 
0.002196, 33408983,    62819 
0.002198, 33408355,    62360 
0.002200, 33407731,    61899 
0.002202, 33407112,    61437 
0.002204, 33422217,    60973 
0.002206, 33437327,    60555 
0.002208, 33452441,    60182 
0.002210, 33467559,    59855 
0.002212, 33482680,    59574 
0.002214, 33497804,    59339 
0.002216, 33512930,    59149 
0.002218, 33528058,    59005 
0.002220, 33527468,    58907 
0.002222, 33526879,    58807 
0.002224, 33526291,    58705 
0.002226, 33525704,    58602 
0.002228, 33525118,    58497 
0.002230, 33524533,    58390 
0.002232, 33523949,    58282 
0.002234, 33523366,    58172 
0.002236, 33522784,    58060 
0.002238, 33522203,    57946 
0.002240, 33521623,    57831 
0.002242, 33521045,    57714 
0.002244, 33520468,    57595 
0.002246, 33519892,    57474 
0.002248, 33519317,    57352 
0.002250, 33518743,    57228 
0.002252, 33518171,    57102 
0.002254, 33517600,    56975 
0.002256, 33517030,    56846 
0.002258, 33516461,    56715 
0.002260, 33515894,    56583 
0.002262, 33515328,    56449 
0.002264, 33514763,    56313 
0.002266, 33514200,    56176 
0.002268, 33513638,    56037 
0.002270, 33528797,    55896 
0.002272, 33543958,    55801 
0.002274,     4688,    55752 
0.002276,    19850,    55749 
0.002278,    35012,    55792 
0.002280,    50174,    55880 
0.002282,    65335,    56014 
0.002284,    80495,    56194 
0.002286,    79933,    56420 
0.002288,    79369,    56644 
0.002290,    78802,    56866 
0.002292,    78233,    57086 
0.002294,    77662,    57305 
0.002296,    77089,    57522 
0.002298,    76514,    57737 
0.002300,    75936,    57950 
0.002302,    75356,    58161 
0.002304,    74774,    58371 
0.002306,    74190,    58579 
0.002308,    73604,    58785 
0.002310,    73016,    58989 
0.002312,    72426,    59191 
0.002314,    71834,    59391 
0.002316,    71240,    59590 
0.002318,    70644,    59787 
0.002320,    70046,    59982 
0.002322,    69446,    60175 
0.002324,    68844,    60366 
0.002326,    68240,    60555 
0.002328,    67634,    60742 
0.002330,    67026,    60927 
0.002332,    66417,    61111 
0.002334,    65806,    61293 
0.002336,    80913,    61473 
0.002338,    96018,    61698 
0.002340,   111121,    61969 
0.002342,   126221,    62286 
0.002344,   141318,    62648 
0.002346,   156411,    63056 
0.002348,   171500,    63509 
0.002350,   186585,    64007 
0.002352,   201665,    64551 
0.002354,   201019,    65140 
0.002356,   200367,    65727 
0.002358,   199710,    66312 
0.002360,   199047,    66895 
0.002362,   198378,    67476 
0.002364,   197703,    68054 
0.002366,   197022,    68630 
0.002368,   196336,    69204 
0.002370,   195644,    69776 
0.002372,   194946,    70346 
0.002374,   194242,    70913 
0.002376,   193533,    71478 
0.002378,   192818,    72041 
0.002380,   192097,    72601 
0.002382,   191371,    73159 
0.002384,   190639,    73715 
0.002386,   189902,    74268 
0.002388,   189159,    74819 
0.002390,   188411,    75367 
0.002392,   187657,    75913 
0.002394,   186898,    76457 
0.002396,   186133,    76998 
0.002398,   185363,    77537 
0.002400,   184588,    78073 
0.002402,   183807,    78607 
0.002404,   198741,    79138 
0.002406,   213670,    79714 
0.002408,   228593,    80335 
0.002410,   243510,    81001 
0.002412,   258420,    81712 
0.002414,   273323,    82468 
0.002416,   288218,    83268 
0.002418,   303105,    84113 
0.002420,   302264,    85003 
0.002422,   301414,    85890 
0.002424,   300555,    86774 
0.002426,   299687,    87655 
0.002428,   298810,    88533 
0.002430,   297925,    89409 
0.002432,   297031,    90282 
0.002434,   296128,    91152 
0.002436,   295216,    92019 
0.002438,   294296,    92883 
0.002440,   293367,    93744 
0.002442,   292430,    94602 
0.002444,   291484,    95456 
0.002446,   290529,    96307 
0.002448,   289566,    97155 
0.002450,   288594,    98000 
0.002452,   287614,    98842 
0.002454,   286626,    99681 
0.002456,   285629,   100516 
0.002458,   284624,   101348 
0.002460,   283611,   102177 
0.002462,   282589,   103002 
0.002464,   281559,   103824 
0.002466,   280521,   104643 
0.002468,   279475,   105458 
0.002470,   294140,   106270 
0.002472,   308797,   107126 
0.002474,   323446,   108026 
0.002476,   338086,   108970 
0.002478,   352716,   109958 
0.002480,   367337,   110990 
0.002482,   381947,   112066 
0.002484,   396546,   113186 
0.002486,   395414,   114349 
0.002488,   394271,   115509 
0.002490,   393116,   116665 
0.002492,   391949,   117817 
0.002494,   390771,   118965 
0.002496,   389582,   120109 
0.002498,   388381,   121249 
0.002500,   387169,   122385 
0.002502,   385945,   123517 
0.002504,   384710,   124645 
0.002506,   383464,   125769 
0.002508,   382207,   126889 
0.002510,   380938,   128005 
0.002512,   379658,   129117 
0.002514,   378367,   130225 
0.002516,   377065,   131328 
0.002518,   375752,   132427 
0.002520,   374428,   133522 
0.002522,   373093,   134612 
0.002524,   371747,   135698 
0.002526,   370390,   136780 
0.002528,   369022,   137857 
0.002530,   367644,   138930 
0.002532,   366255,   139998 
0.002534,   364855,   141062 
0.002536,   379165,   142121 
0.002538,   393464,   143223 
0.002540,   407752,   144368 
0.002542,   422029,   145556 
0.002544,   436294,   146787 
0.002546,   450546,   148060 
0.002548,   464786,   149376 
0.002550,   479013,   150735 
0.002552,   493226,   152136 
0.002554,   491705,   153580 
0.002556,   490170,   155019 
0.002558,   488620,   156453 
0.002560,   487056,   157881 
0.002562,   485478,   159304 
0.002564,   483885,   160722 
0.002566,   482278,   162135 
0.002568,   480657,   163543 
0.002570,   479022,   164945 
0.002572,   477373,   166342 
0.002574,   475710,   167734 
0.002576,   474033,   169120 
0.002578,   472342,   170501 
0.002580,   470637,   171876 
0.002582,   468919,   173245 
0.002584,   467187,   174609 
0.002586,   465441,   175967 
0.002588,   463682,   177320 
0.002590,   461909,   178667 
0.002592,   460123,   180008 
0.002594,   458323,   181343 
0.002596,   456510,   182672 
0.002598,   454684,   183996 
0.002600,   452845,   185314 
0.002602,   450992,   186626 
0.002604,   464846,   187932 
0.002606,   478687,   189279 
0.002608,   492515,   190668 
0.002610,   506329,   192098 
0.002612,   520129,   193569 
0.002614,   533914,   195081 
0.002616,   547684,   196635 
0.002618,   561438,   198230 
0.002620,   559456,   199866 
0.002622,   557458,   201495 
0.002624,   555444,   203118 
0.002626,   553413,   204734 
0.002628,   551366,   206344 
0.002630,   549303,   207947 
0.002632,   547224,   209543 
0.002634,   545129,   211132 
0.002636,   543018,   212715 
0.002638,   540892,   214291 
0.002640,   538750,   215860 
0.002642,   536592,   217422 
0.002644,   534418,   218977 
0.002646,   532229,   220525 
0.002648,   530024,   222066 
0.002650,   527804,   223600 
0.002652,   525569,   225127 
0.002654,   523318,   226646 
0.002656,   521052,   228158 
0.002658,   518771,   229663 
0.002660,   516475,   231160 
0.002662,   514164,   232650 
0.002664,   511838,   234133 
0.002666,   509497,   235608 
0.002668,   507142,   237076 
0.002670,   520492,   238536 
0.002672,   533827,   240036 
0.002674,   547147,   241576 
0.002676,   560452,   243156 
0.002678,   573741,   244775 
0.002680,   587014,   246434 
0.002682,   600271,   248133 
0.002684,   613511,   249871 
0.002686,   611013,   251649 
0.002688,   608497,   253418 
0.002690,   605964,   255179 
0.002692,   603413,   256932 
0.002694,   600845,   258677 
0.002696,   598259,   260414 
0.002698,   595656,   262142 
0.002700,   593036,   263862 
0.002702,   590398,   265573 
0.002704,   587743,   267276 
0.002706,   585071,   268970 
0.002708,   582382,   270656 
0.002710,   579676,   272333 
0.002712,   576954,   274002 
0.002714,   574215,   275662 
0.002716,   571459,   277313 
0.002718,   568687,   278955 
0.002720,   565898,   280588 
0.002722,   563093,   282212 
0.002724,   560272,   283827 
0.002726,   557435,   285433 
0.002728,   554582,   287030 
0.002730,   551713,   288618 
0.002732,   548828,   290197 
0.002734,   545927,   291767 
0.002736,   558730,   293328 
0.002738,   571518,   294927 
0.002740,   584290,   296564 
0.002742,   597045,   298239 
0.002744,   609784,   299952 
0.002746,   622506,   301703 
0.002748,   635210,   303492 
0.002750,   647896,   305319 
0.002752,   660564,   307184 
0.002754,   657493,   309086 
0.002756,   654403,   310979 
0.002758,   651294,   312862 
0.002760,   648167,   314735 
0.002762,   645021,   316598 
0.002764,   641856,   318451 
0.002766,   638673,   320293 
0.002768,   635471,   322125 
0.002770,   632251,   323947 
0.002772,   629013,   325759 
0.002774,   625757,   327560 
0.002776,   622483,   329351 
0.002778,   619191,   331132 
0.002780,   615881,   332902 
0.002782,   612553,   334662 
0.002784,   609208,   336411 
0.002786,   605845,   338149 
0.002788,   602465,   339877 
0.002790,   599068,   341594 
0.002792,   595653,   343300 
0.002794,   592221,   344995 
0.002796,   588772,   346680 
0.002798,   585307,   348354 
0.002800,   581825,   350017 
0.002802,   578326,   351669 
0.002804,   590531,   353310 
0.002806,   602719,   354987 
0.002808,   614891,   356700 
0.002810,   627045,   358449 
0.002812,   639182,   360235 
0.002814,   651301,   362057 
0.002816,   663402,   363915 
0.002818,   675484,   365809 
0.002820,   671827,   367739 
0.002822,   668151,   369657 
0.002824,   664456,   371563 
0.002826,   660742,   373458 
0.002828,   657009,   375341 
0.002830,   653257,   377212 
0.002832,   649486,   379071 
0.002834,   645697,   380918 
0.002836,   641889,   382753 
0.002838,   638063,   384576 
0.002840,   634219,   386387 
0.002842,   630357,   388186 
0.002844,   626477,   389973 
0.002846,   622579,   391747 
0.002848,   618663,   393509 
0.002850,   614730,   395259 
0.002852,   610779,   396996 
0.002854,   606811,   398721 
0.002856,   602825,   400433 
0.002858,   598822,   402133 
0.002860,   594802,   403820 
0.002862,   590766,   405495 
0.002864,   586713,   407157 
0.002866,   582643,   408806 
0.002868,   578557,   410442 
0.002870,   590174,   412065 
0.002872,   601775,   413723 
0.002874,   613360,   415416 
0.002876,   624928,   417143 
0.002878,   636478,   418905 
0.002880,   648011,   420701 
0.002882,   659526,   422531 
0.002884,   671023,   424395 
0.002886,   666781,   426294 
0.002888,   662520,   428179 
0.002890,   658240,   430051 
0.002892,   653941,   431909 
0.002894,   649624,   433754 
0.002896,   645288,   435585 
0.002898,   640934,   437402 
0.002900,   636562,   439206 
0.002902,   632172,   440996 
0.002904,   627764,   442772 
0.002906,   623338,   444534 
0.002908,   618895,   446282 
0.002910,   614434,   448017 
0.002912,   609956,   449738 
0.002914,   605461,   451444 
0.002916,   600949,   453136 
0.002918,   596420,   454814 
0.002920,   591874,   456478 
0.002922,   587311,   458128 
0.002924,   582732,   459764 
0.002926,   578136,   461385 
0.002928,   573524,   462992 
0.002930,   568896,   464584 
0.002932,   564252,   466162 
0.002934,   559592,   467725 
0.002936,   570637,   469274 
0.002938,   581666,   470856 
0.002940,   592680,   472471 
0.002942,   603677,   474118 
0.002944,   614658,   475798 
0.002946,   625622,   477511 
0.002948,   636569,   479256 
0.002950,   647499,   481034 
0.002952,   658411,   482844 
0.002954,   653585,   484687 
0.002956,   648740,   486515 
0.002958,   643877,   488328 
0.002960,   638996,   490125 
0.002962,   634097,   491907 
0.002964,   629180,   493674 
0.002966,   624245,   495425 
0.002968,   619293,   497161 
0.002970,   614324,   498881 
0.002972,   609337,   500586 
0.002974,   604333,   502275 
0.002976,   599313,   503949 
0.002978,   594276,   505607 
0.002980,   589222,   507249 
0.002982,   584152,   508875 
0.002984,   579066,   510486 
0.002986,   573963,   512081 
0.002988,   568845,   513660 
0.002990,   563711,   515223 
0.002992,   558561,   516770 
0.002994,   553396,   518301 
0.002996,   548215,   519816 
0.002998,   543019,   521315 
